ID	group	gene	percent_ident	alignment_length	E-score
EBACPA_07340	group_941	gene-BB_RS06110	100.0	162	4.63e-80
EBACPA_07340	group_941	gene-BB_RS06325	99.383	162	1.97e-78
EBACPA_07340	group_941	gene-BB_RS07495	98.765	162	2.4e-77
EBACPA_07340	group_941	gene-BB_RS07165	98.148	162	1.02e-75
EBACPA_07350	group_3468	gene-BB_RS06525	100.0	390	0.0
EBACPA_07350	group_3468	gene-BB_RS06730	99.487	390	0.0
EBACPA_07350	group_3468	gene-BB_RS06095	96.41	390	0.0
EBACPA_07350	group_3468	gene-BB_RS05885	96.154	390	0.0
EBACPA_07350	group_3468	gene-BB_RS06310	96.154	390	0.0
EBACPA_07350	group_3468	gene-BB_RS06940	96.154	390	0.0
EBACPA_07350	group_3468	gene-BB_RS07480	95.897	390	0.0
EBACPA_07350	group_3468	gene-BB_RS07150	95.897	390	0.0
EBACPA_07355	Putative cytosolic protein	gene-BB_RS06725	100.0	168	2.67e-83
EBACPA_07355	Putative cytosolic protein	gene-BB_RS06520	100.0	168	2.67e-83
EBACPA_07355	Putative cytosolic protein	gene-BB_RS07475	97.024	168	3.05e-76
EBACPA_07355	Putative cytosolic protein	gene-BB_RS06305	97.024	168	3.05e-76
EBACPA_07355	Putative cytosolic protein	gene-BB_RS07145	97.024	168	3.05e-76
EBACPA_07355	Putative cytosolic protein	gene-BB_RS05880	95.833	168	1.58e-73
EBACPA_07355	Putative cytosolic protein	gene-BB_RS06935	95.833	168	1.58e-73
EBACPA_07355	Putative cytosolic protein	gene-BB_RS06090	95.833	168	1.58e-73
EBACPA_07360	group_594	gene-BB_RS06375	98.551	276	2.92e-136
EBACPA_07360	group_594	gene-BB_RS07545	97.826	276	1.51e-133
EBACPA_07360	group_594	gene-BB_RS06795	94.565	276	4.63e-121
EBACPA_07360	group_594	gene-BB_RS05950	94.565	276	4.63e-121
EBACPA_07360	group_594	gene-BB_RS07005	94.565	276	4.63e-121
EBACPA_07360	group_594	gene-BB_RS06160	93.841	276	2.4e-118
EBACPA_07360	group_594	gene-BB_RS06590	93.478	276	2.9200000000000003e-117
EBACPA_07360	group_594	gene-BB_RS07220	71.967	239	4.65e-26
EBACPA_07365	group_404	gene-BB_RS07155	97.98	297	6.52e-145
EBACPA_07365	group_404	gene-BB_RS06100	97.643	297	2.7700000000000002e-143
EBACPA_07365	group_404	gene-BB_RS07485	97.306	297	3.38e-142
EBACPA_07365	group_404	gene-BB_RS05890	97.306	297	3.38e-142
EBACPA_07365	group_404	gene-BB_RS06315	97.306	297	3.38e-142
EBACPA_07365	group_404	gene-BB_RS06945	97.306	297	3.38e-142
EBACPA_07365	group_404	gene-BB_RS06735	93.0	300	2.2800000000000002e-125
EBACPA_07365	group_404	gene-BB_RS06530	90.667	300	3.86e-116
EBACPA_07370	group_1673	gene-BB_RS06995	96.244	213	9.39e-97
EBACPA_07370	group_1673	gene-BB_RS05940	94.836	213	2.07e-92
EBACPA_07370	group_1673	gene-BB_RS06365	94.836	213	2.07e-92
EBACPA_07370	group_1673	gene-BB_RS07210	94.836	213	2.07e-92
EBACPA_07370	group_1673	gene-BB_RS06150	94.836	213	2.07e-92
EBACPA_07370	group_1673	gene-BB_RS07535	92.958	213	5.55e-87
EBACPA_07370	group_1673	gene-BB_RS06580	92.958	213	5.55e-87
EBACPA_07370	group_1673	gene-BB_RS06785	91.08	213	1.49e-81
EBACPA_07380	group_292	gene-BB_RS05895	100.0	174	1.5400000000000001e-86
EBACPA_07380	group_292	gene-BB_RS06535	100.0	174	1.5400000000000001e-86
EBACPA_07380	group_292	gene-BB_RS06950	100.0	174	1.5400000000000001e-86
EBACPA_07380	group_292	gene-BB_RS06105	100.0	174	1.5400000000000001e-86
EBACPA_07380	group_292	gene-BB_RS06320	98.851	174	7.9799999999999995e-84
EBACPA_07380	group_292	gene-BB_RS06740	96.552	174	2.14e-78
EBACPA_07380	group_292	gene-BB_RS07160	94.857	175	1.65e-73
EBACPA_07380	group_292	gene-BB_RS07490	93.103	174	2.98e-70
EBACPA_07385	group_817	gene-BB_RS06280	99.583	240	1.39e-120
EBACPA_07385	group_817	gene-BB_RS06495	99.583	240	1.39e-120
EBACPA_07385	group_817	gene-BB_RS07655	97.119	243	1.5899999999999998e-113
EBACPA_07385	group_817	gene-BB_RS07120	97.119	243	1.5899999999999998e-113
EBACPA_07385	group_817	gene-BB_RS06700	81.172	239	1.07e-58
EBACPA_07385	group_817	gene-BB_RS05855	81.172	239	1.07e-58
EBACPA_07385	group_817	gene-BB_RS06910	81.172	239	1.07e-58
EBACPA_07385	group_817	gene-BB_RS06065	81.172	239	1.07e-58
CBDIHB_07105	group_3293	gene-BB_RS05680	100.0	741	0.0
CBDIHB_07205	group_2940	gene-BB_RS06710	98.953	573	0.0
CBDIHB_07205	group_2940	gene-BB_RS06075	98.953	573	0.0
CBDIHB_07205	group_2940	gene-BB_RS05865	98.604	573	0.0
CBDIHB_07205	group_2940	gene-BB_RS06920	98.604	573	0.0
CBDIHB_07205	group_2940	gene-BB_RS06505	88.368	576	0.0
CBDIHB_07205	group_2940	gene-BB_RS07130	88.194	576	0.0
CBDIHB_07205	group_2940	gene-BB_RS06290	88.021	576	0.0
CBDIHB_07205	group_2940	gene-BB_RS07460	87.847	576	0.0
CBDIHB_07205	group_2940	gene-BB_RS05855	67.181	518	1.0800000000000001e-31
CBDIHB_07205	group_2940	gene-BB_RS06910	67.181	518	1.0800000000000001e-31
CBDIHB_07205	group_2940	gene-BB_RS07655	70.279	323	1.0800000000000001e-31
CBDIHB_07205	group_2940	gene-BB_RS06280	70.062	324	3.77e-31
CBDIHB_07205	group_2940	gene-BB_RS06700	66.925	517	1.3099999999999999e-30
CBDIHB_07205	group_2940	gene-BB_RS06065	66.925	517	1.3099999999999999e-30
CBDIHB_07205	group_2940	gene-BB_RS06495	69.659	323	5.590000000000001e-29
CBDIHB_07205	group_2940	gene-BB_RS07120	69.969	323	5.590000000000001e-29
CBDIHB_07305	group_178	gene-BB_RS06770	100.0	102	9.969999999999999e-48
CBDIHB_07305	group_178	gene-BB_RS07520	88.889	90	1.2200000000000002e-27
CBDIHB_07305	group_178	gene-BB_RS05925	88.889	90	1.2200000000000002e-27
CBDIHB_07305	group_178	gene-BB_RS06350	88.889	90	1.2200000000000002e-27
CBDIHB_07305	group_178	gene-BB_RS06565	88.889	90	1.2200000000000002e-27
CBDIHB_07305	group_178	gene-BB_RS07195	88.889	90	1.2200000000000002e-27
CBDIHB_07305	group_178	gene-BB_RS06980	88.889	90	1.2200000000000002e-27
CBDIHB_07305	group_178	gene-BB_RS06135	88.889	90	1.2200000000000002e-27
HAALMC_04615	group_122	gene-BB_RS07315	95.767	567	0.0
HAALMC_04615	group_122	gene-BB_RS06260	95.767	567	0.0
HAALMC_04615	group_122	gene-BB_RS06045	94.885	567	0.0
HAALMC_04615	group_122	gene-BB_RS07100	94.885	567	0.0
HAALMC_04615	group_122	gene-BB_RS06890	93.474	567	0.0
HAALMC_04615	group_122	gene-BB_RS07635	93.122	567	0.0
HAALMC_04615	group_122	gene-BB_RS06680	92.769	567	0.0
HAALMC_04615	group_122	gene-BB_RS06475	91.534	567	0.0
HAALMC_05525	group_1303	gene-BB_RS04495	89.583	336	2.4299999999999998e-126
HAALMC_05525	group_1303	gene-BB_RS04995	81.37	365	1.75e-96
HAALMC_05525	group_1303	gene-BB_RS07325	81.096	365	2.1299999999999997e-95
HAALMC_05525	group_1303	gene-BB_RS07380	80.274	365	1.34e-91
HAALMC_05525	group_1303	gene-BB_RS04315	72.398	221	2.78e-24
HAALMC_05525	group_1303	gene-BB_RS05710	71.041	221	1.4400000000000001e-21
HAALMC_05625	group_227	gene-BB_RS04515	97.585	911	0.0
HAALMC_05625	group_227	gene-BB_RS04410	99.263	407	0.0
HAALMC_05625	group_227	gene-BB_RS07845	96.552	174	1.2500000000000001e-77
HAALMC_05625	group_227	gene-BB_RS07825	82.353	238	8.459999999999999e-61
HAALMC_05625	group_227	gene-BB_RS04285	82.273	220	1.8600000000000002e-56
HAALMC_05625	group_227	gene-BB_RS07880	92.361	144	2.77e-54
HAALMC_05625	group_227	gene-BB_RS07860	81.457	151	4.11e-33
HAALMC_05625	group_227	gene-BB_RS07855	83.178	107	6.96e-24
HAALMC_05625	group_227	gene-BB_RS07815	95.833	48	1.44e-13
HAALMC_05625	group_227	gene-BB_RS07865	93.182	44	7.43e-11
HAALMC_06075	group_74	gene-BB_RS05840	70.128	549	1.1900000000000001e-63
HAALMC_06075	group_74	gene-BB_RS05835	70.385	520	2.15e-60
HAALMC_06075	group_74	gene-BB_RS05825	69.777	493	2.46e-53
HAALMC_06075	group_74	gene-BB_RS05830	74.852	338	8.58e-53
HAALMC_06075	group_74	gene-BB_RS04820	75.796	157	1.45e-24
HAALMC_06075	group_74	gene-BB_RS05820	68.401	269	1.36e-18
HAALMC_06085	group_73	gene-BB_RS05835	72.128	470	3.92e-66
HAALMC_06085	group_73	gene-BB_RS05840	70.95	537	5.8200000000000005e-64
HAALMC_06085	group_73	gene-BB_RS05830	70.697	488	9.86e-55
HAALMC_06085	group_73	gene-BB_RS05825	70.588	459	3.4399999999999995e-54
HAALMC_06085	group_73	gene-BB_RS05820	68.957	393	1.46e-33
HAALMC_06085	group_73	gene-BB_RS04820	74.457	184	8.66e-24
HAALMC_06765	group_3277	gene-BB_RS07620	98.198	777	0.0
HAALMC_06765	group_3277	gene-BB_RS06240	89.575	777	0.0
HAALMC_06765	group_3277	gene-BB_RS06450	85.714	798	0.0
HAALMC_06765	group_3277	gene-BB_RS06870	84.665	776	0.0
HAALMC_06765	group_3277	gene-BB_RS06665	84.536	776	0.0
HAALMC_06765	group_3277	gene-BB_RS06025	84.17	777	0.0
HAALMC_06765	group_3277	gene-BB_RS07080	84.149	776	0.0
HAALMC_06765	group_3277	gene-BB_RS07295	83.162	778	0.0
HAALMC_06765	group_3277	gene-BB_RS05470	76.845	786	2.33e-168
HAALMC_06765	group_3277	gene-BB_RS07790	71.233	292	4.2400000000000003e-32
HAALMC_06775	group_1342	gene-BB_RS06035	95.965	1140	0.0
HAALMC_06775	group_1342	gene-BB_RS07090	95.965	1140	0.0
HAALMC_06775	group_1342	gene-BB_RS06880	77.511	1125	0.0
HAALMC_06775	group_1342	gene-BB_RS07305	76.438	1095	0.0
HAALMC_06775	group_1342	gene-BB_RS07625	74.329	596	5.72e-102
HAALMC_06775	group_1342	gene-BB_RS06245	82.031	128	9.089999999999999e-30
HAALMC_06775	group_1342	gene-BB_RS06670	77.444	133	2.4399999999999997e-24
HAALMC_06775	group_1342	gene-BB_RS06875	89.041	73	5.37e-20
HAALMC_06775	group_1342	gene-BB_RS06465	82.716	81	4.13e-15
HAALMC_06785	group_633	gene-BB_RS07050	99.74	384	0.0
HAALMC_06785	group_633	gene-BB_RS07590	99.219	384	0.0
HAALMC_06785	group_633	gene-BB_RS06840	98.958	384	0.0
HAALMC_06785	group_633	gene-BB_RS06635	98.177	384	0.0
HAALMC_06785	group_633	gene-BB_RS05995	96.875	384	0.0
HAALMC_06785	group_633	gene-BB_RS06420	96.615	384	0.0
HAALMC_06785	group_633	gene-BB_RS07265	94.792	384	5.07e-173
HAALMC_06785	group_633	gene-BB_RS06210	94.531	384	2.1599999999999997e-171
HAALMC_06785	group_633	gene-BB_RS05045	74.648	355	4.1899999999999996e-60
HAALMC_06785	group_633	gene-BB_RS05440	71.989	357	1.9e-45
HAALMC_06785	group_633	gene-BB_RS04525	72.046	347	6.639999999999999e-45
HAALMC_06785	group_633	gene-BB_RS04455	70.157	382	1.12e-35
HAALMC_06785	group_633	gene-BB_RS05785	67.46	378	8.1e-25
HAALMC_06785	group_633	gene-BB_RS05530	67.232	354	3.93e-16
HAALMC_06870	group_255	gene-BB_RS06190	98.03	609	0.0
HAALMC_06870	group_255	gene-BB_RS06820	86.495	622	0.0
HAALMC_06870	group_255	gene-BB_RS07030	86.207	609	0.0
HAALMC_06870	group_255	gene-BB_RS07570	78.91	697	0.0
HAALMC_06870	group_255	gene-BB_RS07245	81.311	610	2.8699999999999997e-172
HAALMC_06870	group_255	gene-BB_RS06400	77.377	610	4.5500000000000005e-157
HAALMC_06870	group_255	gene-BB_RS04345	78.059	474	1.4e-106
HAALMC_06870	group_255	gene-BB_RS04660	73.157	529	5.56e-99
HAALMC_06870	group_255	gene-BB_RS06010	88.186	237	3.75e-82
HAALMC_06870	group_255	gene-BB_RS05700	75.821	335	4.0099999999999997e-69
HAALMC_06870	group_255	gene-BB_RS07065	78.93	299	1.6999999999999997e-67
HAALMC_06870	group_255	gene-BB_RS07605	88.591	149	5.95e-48
HAALMC_06870	group_255	gene-BB_RS06225	80.097	206	3.08e-45
HAALMC_06870	group_255	gene-BB_RS07280	77.083	240	4.58e-43
HAALMC_06870	group_255	gene-BB_RS06650	71.382	304	1.5999999999999998e-42
HAALMC_06870	group_255	gene-BB_RS06855	73.79	248	3.2900000000000004e-32
HAALMC_06870	group_255	gene-BB_RS06435	81.818	110	4.5799999999999995e-24
HAALMC_06890	group_725	gene-BB_RS06285	99.583	240	1.39e-120
HAALMC_06890	group_725	gene-BB_RS06500	99.167	240	1.6999999999999998e-119
HAALMC_06890	group_725	gene-BB_RS07125	99.167	240	1.6999999999999998e-119
HAALMC_06890	group_725	gene-BB_RS07455	99.099	222	1e-109
HAALMC_06890	group_725	gene-BB_RS05860	87.917	240	4.8699999999999996e-82
HAALMC_06890	group_725	gene-BB_RS06915	87.917	240	4.8699999999999996e-82
HAALMC_06890	group_725	gene-BB_RS06070	87.917	240	4.8699999999999996e-82
HAALMC_06890	group_725	gene-BB_RS06705	87.5	240	5.94e-81
HAALMC_06905	group_121	gene-BB_RS06890	100.0	93	6.8e-43
HAALMC_06905	group_121	gene-BB_RS06680	100.0	93	6.8e-43
HAALMC_06905	group_121	gene-BB_RS07635	98.925	93	2.89e-41
HAALMC_06905	group_121	gene-BB_RS06260	96.774	93	1.5e-38
HAALMC_06905	group_121	gene-BB_RS07315	95.699	93	1.83e-37
HAALMC_06905	group_121	gene-BB_RS06045	92.473	93	4.02e-33
HAALMC_06905	group_121	gene-BB_RS07100	92.473	93	4.02e-33
HAALMC_06905	group_121	gene-BB_RS06475	83.871	93	2.89e-22
GPOFAP_04295	group_1162	gene-BB_RS07375	100.0	432	0.0
GPOFAP_04295	group_1162	gene-BB_RS07405	99.537	432	0.0
GPOFAP_04295	group_1162	gene-BB_RS04815	72.9	369	2.3e-51
GPOFAP_04520	group_1313	gene-BB_RS06805	80.656	305	1.76e-76
GPOFAP_04520	group_1313	gene-BB_RS05960	86.9	229	7.47e-75
GPOFAP_04520	group_1313	gene-BB_RS06385	86.9	229	7.47e-75
GPOFAP_04520	group_1313	gene-BB_RS06170	86.9	229	7.47e-75
GPOFAP_04520	group_1313	gene-BB_RS07555	86.463	229	3.17e-73
GPOFAP_04520	group_1313	gene-BB_RS06600	86.026	229	3.8700000000000004e-72
GPOFAP_04520	group_1313	gene-BB_RS07230	86.026	229	3.8700000000000004e-72
GPOFAP_04520	group_1313	gene-BB_RS07015	86.026	229	3.8700000000000004e-72
GPOFAP_05075	group_2978	gene-BB_RS05855	100.0	558	0.0
GPOFAP_05075	group_2978	gene-BB_RS06910	100.0	558	0.0
GPOFAP_05075	group_2978	gene-BB_RS06700	99.642	558	0.0
GPOFAP_05075	group_2978	gene-BB_RS06065	99.642	558	0.0
GPOFAP_05075	group_2978	gene-BB_RS07655	83.243	555	1.04e-164
GPOFAP_05075	group_2978	gene-BB_RS06495	82.523	555	9.769999999999999e-159
GPOFAP_05075	group_2978	gene-BB_RS07120	82.342	555	3.41e-158
GPOFAP_05075	group_2978	gene-BB_RS06280	81.802	555	2.62e-153
GPOFAP_05075	group_2978	gene-BB_RS05865	66.988	518	1.05e-31
GPOFAP_05075	group_2978	gene-BB_RS06920	66.988	518	1.05e-31
GPOFAP_05075	group_2978	gene-BB_RS06710	66.795	518	1.2799999999999999e-30
GPOFAP_05075	group_2978	gene-BB_RS06505	69.782	321	4.46e-30
GPOFAP_05075	group_2978	gene-BB_RS07130	69.876	322	4.46e-30
GPOFAP_05075	group_2978	gene-BB_RS06075	66.602	518	5.44e-29
GPOFAP_05075	group_2978	gene-BB_RS06290	69.47	321	5.44e-29
GPOFAP_05075	group_2978	gene-BB_RS07460	69.159	321	2.3100000000000002e-27
GPOFAP_05270	group_3548	gene-BB_RS06685	98.448	1353	0.0
GPOFAP_05270	group_3548	gene-BB_RS07105	98.448	1353	0.0
GPOFAP_05270	group_3548	gene-BB_RS07320	98.374	1353	0.0
GPOFAP_05270	group_3548	gene-BB_RS06050	98.3	1353	0.0
GPOFAP_05270	group_3548	gene-BB_RS06265	97.857	1353	0.0
GPOFAP_05270	group_3548	gene-BB_RS06480	97.191	1353	0.0
GPOFAP_05270	group_3548	gene-BB_RS07640	95.565	1353	0.0
GPOFAP_05270	group_3548	gene-BB_RS06895	95.565	1353	0.0
GPOFAP_05270	group_3548	gene-BB_RS05235	65.919	669	7.979999999999999e-38
GPOFAP_05470	group_772	gene-BB_RS06630	97.959	1078	0.0
GPOFAP_05470	group_772	gene-BB_RS06205	95.353	1076	0.0
GPOFAP_05470	group_772	gene-BB_RS05990	94.712	1078	0.0
GPOFAP_05470	group_772	gene-BB_RS06835	89.084	1081	0.0
GPOFAP_05470	group_772	gene-BB_RS07585	89.033	1076	0.0
GPOFAP_05470	group_772	gene-BB_RS06415	88.961	1078	0.0
GPOFAP_05470	group_772	gene-BB_RS07045	88.837	1075	0.0
GPOFAP_05470	group_772	gene-BB_RS07260	88.529	1081	0.0
GPOFAP_05470	group_772	gene-BB_RS05435	81.17	1094	0.0
GPOFAP_05470	group_772	gene-BB_RS07335	81.697	1049	0.0
GPOFAP_05470	group_772	gene-BB_RS07395	80.921	1064	0.0
GPOFAP_05470	group_772	gene-BB_RS04520	79.943	1057	0.0
GPOFAP_05470	group_772	gene-BB_RS05040	71.989	1046	2.92e-156
GPOFAP_05470	group_772	gene-BB_RS07350	81.971	477	7.840000000000001e-132
GPOFAP_05470	group_772	gene-BB_RS05630	76.491	587	1.5099999999999998e-115
GPOFAP_05470	group_772	gene-BB_RS05790	66.502	1012	1.98e-63
GPOFAP_05470	group_772	gene-BB_RS07365	92.517	147	9.58e-55
GPOFAP_05470	group_772	gene-BB_RS04290	76.042	288	1.4199999999999999e-52
GPOFAP_05470	group_772	gene-BB_RS05005	77.119	236	4.65e-46
GPOFAP_05470	group_772	gene-BB_RS05190	68.111	323	4.3600000000000006e-21
GPOFAP_06545	ORF24	gene-BB_RS06860	97.093	1032	0.0
GPOFAP_06545	ORF24	gene-BB_RS07610	96.996	1032	0.0
GPOFAP_06545	ORF24	gene-BB_RS07070	96.802	1032	0.0
GPOFAP_06545	ORF24	gene-BB_RS06230	96.802	1032	0.0
GPOFAP_06545	ORF24	gene-BB_RS06655	96.705	1032	0.0
GPOFAP_06545	ORF24	gene-BB_RS07285	96.512	1032	0.0
GPOFAP_06545	ORF24	gene-BB_RS06015	95.736	1032	0.0
GPOFAP_06545	ORF24	gene-BB_RS06440	95.349	1032	0.0
GPOFAP_06545	ORF24	gene-BB_RS05475	87.104	884	0.0
GPOFAP_06545	ORF24	gene-BB_RS07580	98.214	56	4.98e-20
GPOFAP_06545	ORF24	gene-BB_RS06830	100.0	52	1.74e-19
GPOFAP_06545	ORF24	gene-BB_RS06625	92.857	56	3.15e-16
GPOFAP_06545	ORF24	gene-BB_RS05985	94.231	52	1.34e-14
GPOFAP_06545	ORF24	gene-BB_RS07040	94.231	52	1.34e-14
GPOFAP_06875	group_628	gene-BB_RS07590	95.923	417	0.0
GPOFAP_06875	group_628	gene-BB_RS06210	95.923	417	0.0
GPOFAP_06875	group_628	gene-BB_RS05995	95.683	417	0.0
GPOFAP_06875	group_628	gene-BB_RS07050	94.964	417	0.0
GPOFAP_06875	group_628	gene-BB_RS06840	94.724	417	0.0
GPOFAP_06875	group_628	gene-BB_RS06420	94.484	417	0.0
GPOFAP_06875	group_628	gene-BB_RS06635	94.484	417	0.0
GPOFAP_06875	group_628	gene-BB_RS07265	93.046	417	2.06e-178
GPOFAP_06875	group_628	gene-BB_RS05045	72.127	409	1.23e-54
GPOFAP_06875	group_628	gene-BB_RS05440	71.25	320	2.8900000000000003e-37
GPOFAP_06875	group_628	gene-BB_RS04525	68.966	406	2.8900000000000003e-37
GPOFAP_06875	group_628	gene-BB_RS05785	66.327	392	1.23e-16
GPOFAP_06875	group_628	gene-BB_RS05530	66.761	355	7.76e-13
GPOFAP_06920	group_677	gene-BB_RS05985	99.606	1014	0.0
GPOFAP_06920	group_677	gene-BB_RS07040	99.606	1014	0.0
GPOFAP_06920	group_677	gene-BB_RS06830	97.64	1017	0.0
GPOFAP_06920	group_677	gene-BB_RS06410	88.091	1016	0.0
GPOFAP_06920	group_677	gene-BB_RS07255	88.665	944	0.0
GPOFAP_06920	group_677	gene-BB_RS06200	97.902	572	0.0
GPOFAP_06920	group_677	gene-BB_RS07580	80.836	574	7.22e-151
GPOFAP_06920	group_677	gene-BB_RS06625	80.836	574	7.22e-151
GPOFAP_06920	group_677	gene-BB_RS06460	81.166	446	2.21e-119
GPOFAP_06920	group_677	gene-BB_RS05450	77.654	537	9.41e-118
KGIAJM_07230	group_3142	gene-BB_RS06575	100.0	333	1.5199999999999998e-172
KGIAJM_07230	group_3142	gene-BB_RS07530	99.7	333	6.46e-171
KGIAJM_07230	group_3142	gene-BB_RS06360	99.7	333	6.46e-171
KGIAJM_07230	group_3142	gene-BB_RS05935	97.898	333	8.99e-163
KGIAJM_07230	group_3142	gene-BB_RS06990	97.898	333	8.99e-163
KGIAJM_07230	group_3142	gene-BB_RS06145	97.898	333	8.99e-163
KGIAJM_07230	group_3142	gene-BB_RS07205	97.598	333	1.09e-161
KGIAJM_07230	group_3142	gene-BB_RS06780	96.997	333	5.67e-159
KGIAJM_07385	group_3158	gene-BB_RS07475	100.0	384	0.0
KGIAJM_07385	group_3158	gene-BB_RS06305	99.74	384	0.0
KGIAJM_07385	group_3158	gene-BB_RS07145	99.74	384	0.0
KGIAJM_07385	group_3158	gene-BB_RS05880	98.438	384	0.0
KGIAJM_07385	group_3158	gene-BB_RS06935	98.438	384	0.0
KGIAJM_07385	group_3158	gene-BB_RS06090	98.438	384	0.0
KGIAJM_07385	group_3158	gene-BB_RS06725	94.531	384	2.1599999999999997e-171
KGIAJM_07385	group_3158	gene-BB_RS06520	94.531	384	2.1599999999999997e-171
KGIAJM_07390	group_501	gene-BB_RS07470	97.807	456	0.0
KGIAJM_07390	group_501	gene-BB_RS06515	97.582	455	0.0
KGIAJM_07390	group_501	gene-BB_RS07140	96.923	455	0.0
KGIAJM_07390	group_501	gene-BB_RS06085	95.614	456	0.0
KGIAJM_07390	group_501	gene-BB_RS06300	95.604	455	0.0
KGIAJM_07390	group_501	gene-BB_RS06720	95.395	456	0.0
KGIAJM_07390	group_501	gene-BB_RS05875	95.395	456	0.0
KGIAJM_07390	group_501	gene-BB_RS06930	95.395	456	0.0
ECDEAP_04720	group_216	gene-BB_RS04410	99.01	303	2.04e-151
ECDEAP_04720	group_216	gene-BB_RS04515	97.69	303	1.91e-145
ECDEAP_04720	group_216	gene-BB_RS07845	95.977	174	1.68e-76
ECDEAP_04720	group_216	gene-BB_RS04285	81.818	220	7.15e-56
ECDEAP_04720	group_216	gene-BB_RS07860	80.795	151	5.5e-32
ECDEAP_04720	group_216	gene-BB_RS07815	95.833	48	4.52e-14
ECDEAP_04720	group_216	gene-BB_RS07865	93.182	44	2.34e-11
ECDEAP_04965	group_1919	gene-BB_RS04810	99.187	615	0.0
ECDEAP_04970	group_1915	gene-BB_RS04805	99.535	645	0.0
ECDEAP_05220	group_157	gene-BB_RS07520	98.738	951	0.0
ECDEAP_05220	group_157	gene-BB_RS06565	98.633	951	0.0
ECDEAP_05220	group_157	gene-BB_RS06350	98.107	951	0.0
ECDEAP_05220	group_157	gene-BB_RS05925	98.002	951	0.0
ECDEAP_05220	group_157	gene-BB_RS06980	98.002	951	0.0
ECDEAP_05220	group_157	gene-BB_RS07195	97.792	951	0.0
ECDEAP_05220	group_157	gene-BB_RS06135	97.792	951	0.0
ECDEAP_05220	group_157	gene-BB_RS06770	80.338	946	0.0
ECDEAP_05240	group_360	gene-BB_RS07170	98.249	457	0.0
ECDEAP_05240	group_360	gene-BB_RS06330	97.588	456	0.0
ECDEAP_05240	group_360	gene-BB_RS05905	97.149	456	0.0
ECDEAP_05240	group_360	gene-BB_RS06545	97.149	456	0.0
ECDEAP_05240	group_360	gene-BB_RS06960	97.149	456	0.0
ECDEAP_05240	group_360	gene-BB_RS06115	97.149	456	0.0
ECDEAP_05240	group_360	gene-BB_RS07500	97.143	455	0.0
ECDEAP_05240	group_360	gene-BB_RS06750	96.491	456	0.0
ECDEAP_05305	group_2435	gene-BB_RS05845	97.778	135	1.55e-59
ECDEAP_05305	group_2435	gene-BB_RS06485	97.778	135	1.55e-59
ECDEAP_05305	group_2435	gene-BB_RS07110	97.778	135	1.55e-59
ECDEAP_05305	group_2435	gene-BB_RS06900	97.778	135	1.55e-59
ECDEAP_05305	group_2435	gene-BB_RS06270	97.037	135	6.58e-58
ECDEAP_05305	group_2435	gene-BB_RS07645	96.296	135	8.01e-57
ECDEAP_05305	group_2435	gene-BB_RS06055	96.296	135	8.01e-57
ECDEAP_05305	group_2435	gene-BB_RS06690	92.126	127	1.6499999999999999e-46
ECDEAP_05455	group_2825	gene-BB_RS05900	98.834	429	0.0
ECDEAP_05455	group_2825	gene-BB_RS06325	98.834	429	0.0
ECDEAP_05455	group_2825	gene-BB_RS06540	98.834	429	0.0
ECDEAP_05455	group_2825	gene-BB_RS06955	98.834	429	0.0
ECDEAP_05455	group_2825	gene-BB_RS06110	98.834	429	0.0
ECDEAP_05455	group_2825	gene-BB_RS07165	98.601	429	0.0
ECDEAP_05455	group_2825	gene-BB_RS07495	98.368	429	0.0
ECDEAP_05455	group_2825	gene-BB_RS06745	97.902	429	0.0
ECDEAP_05480	group_158	gene-BB_RS07520	98.212	951	0.0
ECDEAP_05480	group_158	gene-BB_RS05925	98.107	951	0.0
ECDEAP_05480	group_158	gene-BB_RS06980	98.107	951	0.0
ECDEAP_05480	group_158	gene-BB_RS06135	97.897	951	0.0
ECDEAP_05480	group_158	gene-BB_RS06565	97.687	951	0.0
ECDEAP_05480	group_158	gene-BB_RS06350	97.581	951	0.0
ECDEAP_05480	group_158	gene-BB_RS07195	97.476	951	0.0
ECDEAP_05480	group_158	gene-BB_RS06770	80.021	946	0.0
ECDEAP_05800	group_314	gene-BB_RS06320	98.023	1113	0.0
ECDEAP_05800	group_314	gene-BB_RS07160	97.666	1114	0.0
ECDEAP_05800	group_314	gene-BB_RS05895	97.574	1113	0.0
ECDEAP_05800	group_314	gene-BB_RS06950	97.574	1113	0.0
ECDEAP_05800	group_314	gene-BB_RS06105	97.574	1113	0.0
ECDEAP_05800	group_314	gene-BB_RS06740	95.148	1113	0.0
ECDEAP_05800	group_314	gene-BB_RS06535	94.969	1113	0.0
ECDEAP_05800	group_314	gene-BB_RS07490	93.351	1113	0.0
ECDEAP_05800	group_314	gene-BB_RS05300	68.196	327	4.7100000000000006e-27
ECDEAP_06000	group_693	gene-BB_RS05930	97.802	546	0.0
ECDEAP_06000	group_693	gene-BB_RS06985	97.802	546	0.0
ECDEAP_06000	group_693	gene-BB_RS06140	97.802	546	0.0
ECDEAP_06000	group_693	gene-BB_RS06570	92.446	556	0.0
ECDEAP_06000	group_693	gene-BB_RS07200	91.187	556	0.0
ECDEAP_06000	group_693	gene-BB_RS07525	91.039	558	0.0
ECDEAP_06000	group_693	gene-BB_RS06355	90.86	558	0.0
