ID	group	gene	percent_ident	alignment_length	E-score
HCFOCN_06070	group_2962	gene-BB_RS04990	74.611	193	1.16e-27
HCFOCN_06080	group_2098	gene-BB_RS06670	78.291	714	3.3900000000000003e-166
HCFOCN_06080	group_2098	gene-BB_RS06465	69.136	486	1.77e-49
HCFOCN_06080	group_2098	gene-BB_RS06875	71.745	361	1.65e-43
HCFOCN_06080	group_2098	gene-BB_RS06245	75.714	140	5.78e-24
HCFOCN_06080	group_2098	gene-BB_RS07625	85.227	88	2.9900000000000004e-21
HCFOCN_06080	group_2098	gene-BB_RS06880	73.571	140	1.55e-18
HCFOCN_06080	group_2098	gene-BB_RS07305	83.333	90	1.55e-18
HCFOCN_06080	group_2098	gene-BB_RS06035	70.714	140	3.42e-14
HCFOCN_06080	group_2098	gene-BB_RS07090	70.714	140	3.42e-14
HCFOCN_06080	group_2098	gene-BB_RS06030	84.375	64	1.45e-12
HCFOCN_06080	group_2098	gene-BB_RS07085	84.375	64	1.45e-12
HCFOCN_06085	group_614	gene-BB_RS04610	75.61	451	6.39e-84
HCFOCN_06085	group_614	gene-BB_RS04605	78.222	225	5.26e-47
HCFOCN_06095	group_1265	gene-BB_RS04600	98.23	339	1.1900000000000001e-167
HCFOCN_06100	group_2367	gene-BB_RS04595	99.832	1191	0.0
HCFOCN_06190	group_45	gene-BB_RS05920	91.897	580	0.0
HCFOCN_06190	group_45	gene-BB_RS06975	91.897	580	0.0
HCFOCN_06190	group_45	gene-BB_RS06130	91.897	580	0.0
HCFOCN_06190	group_45	gene-BB_RS06560	91.883	579	0.0
HCFOCN_06190	group_45	gene-BB_RS07515	91.724	580	0.0
HCFOCN_06190	group_45	gene-BB_RS06345	93.273	550	0.0
HCFOCN_06190	group_45	gene-BB_RS07190	90.517	580	0.0
HCFOCN_06190	group_45	gene-BB_RS06765	88.774	579	0.0
HCFOCN_06200	group_1234	gene-BB_RS04665	83.639	764	0.0
HCFOCN_06200	group_1234	gene-BB_RS07870	99.462	186	1.1899999999999999e-89
HCFOCN_06260	group_2964	gene-BB_RS06465	81.974	699	0.0
HCFOCN_06260	group_2964	gene-BB_RS06875	82.784	668	0.0
HCFOCN_06260	group_2964	gene-BB_RS06670	70.989	455	7.329999999999999e-54
HCFOCN_06260	group_2964	gene-BB_RS06245	72.91	299	1.84e-42
HCFOCN_06260	group_2964	gene-BB_RS07625	75.401	187	2.9200000000000002e-27
HCFOCN_06260	group_2964	gene-BB_RS07305	89.333	75	2.7400000000000004e-21
HCFOCN_06260	group_2964	gene-BB_RS06880	85.333	75	6.03e-17
HCFOCN_06260	group_2964	gene-BB_RS06035	88.235	68	6.03e-17
HCFOCN_06260	group_2964	gene-BB_RS07090	88.235	68	6.03e-17
HCFOCN_06260	group_2964	gene-BB_RS06030	87.5	64	2.56e-15
HCFOCN_06260	group_2964	gene-BB_RS07085	87.5	64	2.56e-15
HCFOCN_06260	group_2964	gene-BB_RS07300	85.075	67	3.81e-13
HCFOCN_06280	group_2965	gene-BB_RS07545	84.531	821	0.0
HCFOCN_06280	group_2965	gene-BB_RS06590	83.678	821	0.0
HCFOCN_06280	group_2965	gene-BB_RS06160	83.678	821	0.0
HCFOCN_06280	group_2965	gene-BB_RS06795	83.557	821	0.0
HCFOCN_06280	group_2965	gene-BB_RS05950	83.557	821	0.0
HCFOCN_06280	group_2965	gene-BB_RS07005	83.557	821	0.0
HCFOCN_06280	group_2965	gene-BB_RS07220	83.5	800	0.0
HCFOCN_06280	group_2965	gene-BB_RS06375	79.415	821	0.0
HCFOCN_06295	group_2966	gene-BB_RS07250	88.131	396	6.11e-141
HCFOCN_06295	group_2966	gene-BB_RS06825	84.539	401	4.12e-124
HCFOCN_06295	group_2966	gene-BB_RS07035	81.975	405	1.03e-112
HCFOCN_06295	group_2966	gene-BB_RS06405	83.29	383	5.36e-110
HCFOCN_06295	group_2966	gene-BB_RS05980	80.882	408	9.69e-107
HCFOCN_06295	group_2966	gene-BB_RS06195	84.94	332	7.45e-102
HCFOCN_06295	group_2966	gene-BB_RS06620	77.536	414	2.2799999999999997e-89
HCFOCN_06295	group_2966	gene-BB_RS07575	75.658	152	2.61e-25
HCFOCN_06315	group_2967	gene-BB_RS07575	81.201	633	4.59e-176
HCFOCN_06315	group_2967	gene-BB_RS05980	81.699	153	5.27e-36
HCFOCN_06315	group_2967	gene-BB_RS06620	81.699	153	5.27e-36
HCFOCN_06315	group_2967	gene-BB_RS07035	81.699	153	5.27e-36
HCFOCN_06315	group_2967	gene-BB_RS06195	80.392	153	2.73e-33
HCFOCN_06315	group_2967	gene-BB_RS07250	74.51	153	1.62e-23
HCFOCN_06315	group_2967	gene-BB_RS06825	73.203	153	1.97e-22
HCFOCN_06315	group_2967	gene-BB_RS06405	73.856	153	1.97e-22
HCFOCN_06320	group_71	gene-BB_RS06560	99.561	684	0.0
HCFOCN_06320	group_71	gene-BB_RS05920	99.415	684	0.0
HCFOCN_06320	group_71	gene-BB_RS06975	99.415	684	0.0
HCFOCN_06320	group_71	gene-BB_RS06130	97.953	684	0.0
HCFOCN_06320	group_71	gene-BB_RS07515	97.807	684	0.0
HCFOCN_06320	group_71	gene-BB_RS07190	95.417	611	0.0
HCFOCN_06320	group_71	gene-BB_RS06345	96.727	550	0.0
HCFOCN_06320	group_71	gene-BB_RS06765	90.966	642	0.0
HCFOCN_06325	group_2968	gene-BB_RS05915	90.754	411	3.22e-163
HCFOCN_06325	group_2968	gene-BB_RS06555	90.754	411	3.22e-163
HCFOCN_06325	group_2968	gene-BB_RS06970	90.754	411	3.22e-163
HCFOCN_06325	group_2968	gene-BB_RS06125	90.024	411	7.1e-159
HCFOCN_06325	group_2968	gene-BB_RS07180	89.731	409	1.05e-156
HCFOCN_06325	group_2968	gene-BB_RS06340	89.538	411	3.6800000000000003e-156
HCFOCN_06325	group_2968	gene-BB_RS07510	88.753	409	2.83e-151
HCFOCN_06415	group_2969	gene-BB_RS06880	98.635	586	0.0
HCFOCN_06415	group_2969	gene-BB_RS06035	78.583	607	4.7100000000000006e-144
HCFOCN_06415	group_2969	gene-BB_RS07090	78.583	607	4.7100000000000006e-144
HCFOCN_06415	group_2969	gene-BB_RS07305	76.632	582	2.01e-123
HCFOCN_06415	group_2969	gene-BB_RS07625	78.04	551	7.000000000000001e-123
HCFOCN_06430	group_427	gene-BB_RS06610	97.458	354	1.98e-171
HCFOCN_06430	group_427	gene-BB_RS07565	97.175	354	2.4099999999999998e-170
HCFOCN_06430	group_427	gene-BB_RS06395	96.893	354	1.02e-168
HCFOCN_06430	group_427	gene-BB_RS07240	96.61	354	1.25e-167
HCFOCN_06430	group_427	gene-BB_RS06180	96.328	354	5.3100000000000006e-166
HCFOCN_06430	group_427	gene-BB_RS07025	96.045	354	6.47e-165
HCFOCN_06430	group_427	gene-BB_RS06815	95.198	354	1.4200000000000002e-160
HCFOCN_06430	group_427	gene-BB_RS05970	92.373	354	5.309999999999999e-147
HCFOCN_06450	group_2970	gene-BB_RS07250	85.412	425	1.1299999999999999e-137
HCFOCN_06450	group_2970	gene-BB_RS05980	84.08	402	3.46e-125
HCFOCN_06450	group_2970	gene-BB_RS06405	83.294	419	5.130000000000001e-123
HCFOCN_06450	group_2970	gene-BB_RS06195	81.963	438	5.130000000000001e-123
HCFOCN_06450	group_2970	gene-BB_RS06825	83.871	403	2.18e-121
HCFOCN_06450	group_2970	gene-BB_RS07035	81.448	442	2.18e-121
HCFOCN_06450	group_2970	gene-BB_RS06620	79.68	438	5.48e-110
HCFOCN_06450	group_2970	gene-BB_RS07575	73.203	153	1.68e-21
HCFOCN_06475	group_2971	gene-BB_RS05945	92.093	215	2.73e-85
HCFOCN_06475	group_2971	gene-BB_RS07000	92.093	215	2.73e-85
HCFOCN_06475	group_2971	gene-BB_RS06790	91.628	215	3.33e-84
HCFOCN_06475	group_2971	gene-BB_RS06155	91.628	215	3.33e-84
HCFOCN_06475	group_2971	gene-BB_RS07540	91.163	215	1.4199999999999998e-82
HCFOCN_06475	group_2971	gene-BB_RS06585	90.698	215	1.7199999999999998e-81
HCFOCN_06475	group_2971	gene-BB_RS07215	90.741	216	6.02e-81
HCFOCN_06475	group_2971	gene-BB_RS06370	90.233	215	7.33e-80
HCFOCN_06505	group_119	gene-BB_RS06785	97.248	327	8.250000000000001e-157
HCFOCN_06505	group_119	gene-BB_RS05940	96.296	324	2.7e-150
HCFOCN_06505	group_119	gene-BB_RS07210	96.296	324	2.7e-150
HCFOCN_06505	group_119	gene-BB_RS06995	96.296	324	2.7e-150
HCFOCN_06505	group_119	gene-BB_RS06150	96.296	324	2.7e-150
HCFOCN_06505	group_119	gene-BB_RS06365	94.753	324	3.08e-143
HCFOCN_06505	group_119	gene-BB_RS07535	94.444	324	3.75e-142
HCFOCN_06505	group_119	gene-BB_RS06580	94.444	324	3.75e-142
HCFOCN_06545	group_2972	gene-BB_RS07220	71.888	249	6.05e-31
HCFOCN_06545	group_2972	gene-BB_RS07545	83.75	80	2.26e-17
HCFOCN_06545	group_2972	gene-BB_RS06375	83.75	80	2.26e-17
HCFOCN_06545	group_2972	gene-BB_RS06590	77.5	80	7.38e-11
HCFOCN_06545	group_2972	gene-BB_RS06160	77.5	80	7.38e-11
HCFOCN_06565	group_2973	gene-BB_RS05825	77.876	113	1.11e-18
HCFOCN_06565	group_2973	gene-BB_RS05840	86.765	68	1.65e-16
HCFOCN_06565	group_2973	gene-BB_RS05835	86.765	68	1.65e-16
HCFOCN_06565	group_2973	gene-BB_RS05830	86.765	68	1.65e-16
EPICMG_04660	group_1977	gene-BB_RS04405	100.0	912	0.0
EPICMG_04660	group_1977	gene-BB_RS04690	82.013	934	0.0
EPICMG_04660	group_1977	gene-BB_RS04500	72.806	923	4.98e-146
EPICMG_04660	group_1977	gene-BB_RS04835	71.767	928	9.62e-130
EPICMG_04665	group_2355	gene-BB_RS04390	100.0	195	6.98e-98
EPICMG_04665	group_2355	gene-BB_RS04640	78.992	119	2.01e-22
EPICMG_04685	group_3468	gene-BB_RS04370	100.0	756	0.0
EPICMG_04685	group_3468	gene-BB_RS05745	79.073	755	0.0
EPICMG_04685	group_3468	gene-BB_RS04885	78.348	702	4.9900000000000005e-164
EPICMG_04685	group_3468	gene-BB_RS07440	75.1	747	1.74e-144
EPICMG_04685	group_3468	gene-BB_RS07340	72.801	739	1.53e-113
EPICMG_04685	group_3468	gene-BB_RS04715	70.147	747	5.35e-94
EPICMG_04685	group_3468	gene-BB_RS06425	68.602	758	7.950000000000001e-73
EPICMG_04685	group_3468	gene-BB_RS05780	66.723	592	2.44e-41
EPICMG_04685	group_3468	gene-BB_RS07875	83.81	105	5.7299999999999996e-24
EPICMG_04685	group_3468	gene-BB_RS04530	87.037	54	6.13e-11
EPICMG_05410	group_2397	gene-BB_RS04830	100.0	174	1.5400000000000001e-86
EPICMG_05410	group_2397	gene-BB_RS05840	84.127	63	1.04e-12
EPICMG_05410	group_2397	gene-BB_RS05835	84.127	63	1.04e-12
EPICMG_05705	group_2408	gene-BB_RS05695	100.0	999	0.0
EPICMG_05710	group_2404	gene-BB_RS05700	100.0	516	0.0
EPICMG_05710	group_2404	gene-BB_RS04660	75.172	435	1.18e-87
EPICMG_05710	group_2404	gene-BB_RS06190	76.623	308	5.02e-67
EPICMG_05710	group_2404	gene-BB_RS07570	87.166	187	6.97e-59
EPICMG_05710	group_2404	gene-BB_RS06400	78.824	255	6.97e-59
EPICMG_05710	group_2404	gene-BB_RS04345	77.352	287	1.26e-55
EPICMG_05710	group_2404	gene-BB_RS07030	72.642	318	5.359999999999999e-54
EPICMG_05710	group_2404	gene-BB_RS06820	77.253	233	2.2799999999999997e-52
EPICMG_05710	group_2404	gene-BB_RS07245	72.727	297	1.18e-49
EPICMG_05710	group_2404	gene-BB_RS07280	72.989	174	1.11e-24
EPICMG_05710	group_2404	gene-BB_RS06650	76.812	138	6.980000000000001e-21
EPICMG_05710	group_2404	gene-BB_RS06225	77.465	142	6.980000000000001e-21
EPICMG_05710	group_2404	gene-BB_RS07605	80.909	110	2.44e-20
EPICMG_05710	group_2404	gene-BB_RS07065	81.579	76	7.97e-14
EPICMG_05710	group_2404	gene-BB_RS06010	84.127	63	3.39e-12
EPICMG_05710	group_2404	gene-BB_RS06855	75.728	103	1.18e-11
EPICMG_05720	group_680	gene-BB_RS05715	99.444	180	3.7700000000000003e-88
EPICMG_05720	group_680	gene-BB_RS05620	99.167	120	1.41e-55
EPICMG_05720	group_680	gene-BB_RS07720	99.167	120	1.41e-55
EPICMG_05720	group_680	gene-BB_RS07385	90.0	120	2.23e-40
EPICMG_05720	group_680	gene-BB_RS04490	83.333	120	1.61e-29
EPICMG_05720	group_680	gene-BB_RS04950	100.0	60	1.23e-24
EPICMG_05810	group_3225	gene-BB_RS05685	100.0	270	1.9199999999999998e-138
EPICMG_05815	group_3337	gene-BB_RS05680	100.0	741	0.0
EPICMG_05930	group_1001	gene-BB_RS07295	100.0	222	1.78e-112
EPICMG_05930	group_1001	gene-BB_RS07080	89.189	222	6.63e-80
EPICMG_05930	group_1001	gene-BB_RS06870	88.739	222	2.82e-78
EPICMG_05930	group_1001	gene-BB_RS06025	88.739	222	2.82e-78
EPICMG_05930	group_1001	gene-BB_RS06665	87.387	222	1.7799999999999998e-74
EPICMG_05930	group_1001	gene-BB_RS07620	86.321	212	2.03e-67
EPICMG_05930	group_1001	gene-BB_RS06240	80.631	222	7.58e-54
EPICMG_05930	group_1001	gene-BB_RS06450	75.0	240	5.4600000000000005e-43
EPICMG_06600	group_460	gene-BB_RS05835	76.86	121	2.74e-19
EPICMG_06600	group_460	gene-BB_RS05825	76.033	121	4.07e-17
EPICMG_06600	group_460	gene-BB_RS05830	75.0	124	4.96e-16
EPICMG_06600	group_460	gene-BB_RS05840	74.194	124	2.11e-14
EPICMG_06600	group_460	gene-BB_RS05820	83.607	61	1.09e-11
EPICMG_06620	group_526	gene-BB_RS07505	100.0	237	1.3699999999999999e-120
EPICMG_06620	group_526	gene-BB_RS06335	100.0	237	1.3699999999999999e-120
EPICMG_06620	group_526	gene-BB_RS07175	100.0	237	1.3699999999999999e-120
EPICMG_06620	group_526	gene-BB_RS05910	98.312	237	3.69e-115
EPICMG_06620	group_526	gene-BB_RS06965	98.312	237	3.69e-115
EPICMG_06620	group_526	gene-BB_RS06120	98.312	237	3.69e-115
EPICMG_06620	group_526	gene-BB_RS06755	94.093	237	1.38e-101
EPICMG_06620	group_526	gene-BB_RS06550	94.093	237	1.38e-101
EPICMG_06645	group_525	gene-BB_RS06550	100.0	237	1.3699999999999999e-120
EPICMG_06645	group_525	gene-BB_RS06755	94.937	237	2.6599999999999997e-104
EPICMG_06645	group_525	gene-BB_RS05910	94.937	237	2.6599999999999997e-104
EPICMG_06645	group_525	gene-BB_RS06965	94.937	237	2.6599999999999997e-104
EPICMG_06645	group_525	gene-BB_RS06120	94.937	237	2.6599999999999997e-104
EPICMG_06645	group_525	gene-BB_RS07505	94.093	237	1.38e-101
EPICMG_06645	group_525	gene-BB_RS06335	94.093	237	1.38e-101
EPICMG_06645	group_525	gene-BB_RS07175	94.093	237	1.38e-101
EPICMG_06670	group_2976	gene-BB_RS05845	97.706	218	2.96e-103
EPICMG_06670	group_2976	gene-BB_RS06270	97.706	218	2.96e-103
EPICMG_06670	group_2976	gene-BB_RS06900	97.706	218	2.96e-103
EPICMG_06670	group_2976	gene-BB_RS06055	97.706	218	2.96e-103
EPICMG_06670	group_2976	gene-BB_RS06485	97.248	218	3.61e-102
EPICMG_06670	group_2976	gene-BB_RS07110	95.872	218	7.95e-98
EPICMG_06670	group_2976	gene-BB_RS07645	94.954	218	4.12e-95
EPICMG_06670	group_2976	gene-BB_RS06690	93.578	218	2.6e-91
EPICMG_06670	group_2976	gene-BB_RS05260	74.336	113	4.72e-12
EPICMG_06685	group_2978	gene-BB_RS07255	85.778	225	3.9800000000000004e-70
EPICMG_06685	group_2978	gene-BB_RS07580	86.364	220	1.69e-68
EPICMG_06685	group_2978	gene-BB_RS06625	86.364	220	1.69e-68
EPICMG_06685	group_2978	gene-BB_RS05450	85.514	214	8.77e-66
EPICMG_06685	group_2978	gene-BB_RS06830	83.178	214	1e-58
EPICMG_06685	group_2978	gene-BB_RS05985	83.178	214	1e-58
EPICMG_06685	group_2978	gene-BB_RS06200	83.178	214	1e-58
EPICMG_06685	group_2978	gene-BB_RS07040	82.71	214	4.2500000000000003e-57
EPICMG_06685	group_2978	gene-BB_RS06410	81.776	214	2.1999999999999997e-54
EPICMG_06685	group_2978	gene-BB_RS06460	82.707	133	3.9900000000000004e-32
BLADBF_04705	group_1483	gene-BB_RS04435	100.0	621	0.0
BLADBF_04735	group_2334	gene-BB_RS04465	100.0	537	0.0
BLADBF_04835	group_695	gene-BB_RS04415	100.0	573	0.0
BLADBF_04835	group_695	gene-BB_RS05120	70.423	355	1.15e-37
BLADBF_04835	group_695	gene-BB_RS05075	68.889	360	1.6e-29
BLADBF_04835	group_695	gene-BB_RS04510	74.251	167	2.23e-21
BLADBF_04835	group_695	gene-BB_RS07430	72.189	169	1.71e-16
BLADBF_05945	group_972	gene-BB_RS05440	98.413	441	0.0
BLADBF_05945	group_972	gene-BB_RS05045	75.283	441	3.98e-80
BLADBF_05945	group_972	gene-BB_RS06840	72.124	452	2.5100000000000002e-57
BLADBF_05945	group_972	gene-BB_RS07265	71.681	452	2.5100000000000002e-57
BLADBF_05945	group_972	gene-BB_RS06420	71.3	446	3.06e-56
BLADBF_05945	group_972	gene-BB_RS04525	71.163	430	3.06e-56
BLADBF_05945	group_972	gene-BB_RS07050	71.429	448	1.2999999999999999e-54
BLADBF_05945	group_972	gene-BB_RS07590	71.333	450	4.5399999999999995e-54
BLADBF_05945	group_972	gene-BB_RS06210	71.011	445	1.93e-52
BLADBF_05945	group_972	gene-BB_RS06635	70.628	446	1.93e-52
BLADBF_05945	group_972	gene-BB_RS05995	71.239	452	3.49e-49
BLADBF_05945	group_972	gene-BB_RS04455	70.235	383	1.69e-40
BLADBF_05945	group_972	gene-BB_RS05785	69.307	404	2.06e-39
BLADBF_06275	group_494	gene-BB_RS07050	98.551	207	5.03e-100
BLADBF_06275	group_494	gene-BB_RS07590	98.068	207	6.1300000000000005e-99
BLADBF_06275	group_494	gene-BB_RS05995	97.585	207	2.61e-97
BLADBF_06275	group_494	gene-BB_RS06840	97.101	207	3.17e-96
BLADBF_06275	group_494	gene-BB_RS07265	96.135	207	1.64e-93
BLADBF_06275	group_494	gene-BB_RS06420	95.652	207	6.99e-92
BLADBF_06275	group_494	gene-BB_RS06635	95.169	207	8.519999999999999e-91
BLADBF_06275	group_494	gene-BB_RS06210	94.686	207	3.6199999999999994e-89
BLADBF_06275	group_494	gene-BB_RS05045	75.238	210	1.27e-31
BLADBF_06275	group_494	gene-BB_RS04525	74.5	200	8e-28
BLADBF_06275	group_494	gene-BB_RS05440	74.178	213	1.19e-25
BLADBF_06275	group_494	gene-BB_RS05785	67.943	209	1.55e-11
BLADBF_06420	group_69	gene-BB_RS07190	100.0	222	1.78e-112
BLADBF_06420	group_69	gene-BB_RS07515	97.122	139	5.45e-62
BLADBF_06420	group_69	gene-BB_RS06130	97.122	139	5.45e-62
BLADBF_06420	group_69	gene-BB_RS05920	98.485	132	6.64e-61
BLADBF_06420	group_69	gene-BB_RS06975	98.485	132	6.64e-61
BLADBF_06420	group_69	gene-BB_RS06560	97.727	132	2.82e-59
BLADBF_06420	group_69	gene-BB_RS06765	88.75	80	8.1e-22
BLADBF_06480	group_513	gene-BB_RS07255	100.0	450	0.0
BLADBF_06480	group_513	gene-BB_RS06410	85.586	444	8.35e-146
BLADBF_06480	group_513	gene-BB_RS06625	83.9	441	2.1e-134
BLADBF_06480	group_513	gene-BB_RS07580	83.673	441	2.56e-133
BLADBF_06480	group_513	gene-BB_RS06830	81.432	447	4.94e-117
BLADBF_06480	group_513	gene-BB_RS05985	81.432	447	4.94e-117
BLADBF_06480	group_513	gene-BB_RS06200	81.432	447	4.94e-117
BLADBF_06480	group_513	gene-BB_RS07040	81.208	447	6.02e-116
BLADBF_06480	group_513	gene-BB_RS05450	79.515	454	6.87e-109
BLADBF_06480	group_513	gene-BB_RS06460	79.205	327	1.0899999999999999e-74
BLADBF_06520	group_28	gene-BB_RS06475	100.0	369	0.0
BLADBF_06520	group_28	gene-BB_RS07315	94.58	369	6.76e-165
BLADBF_06520	group_28	gene-BB_RS06260	92.954	369	9.4e-157
BLADBF_06520	group_28	gene-BB_RS06045	92.141	369	2.07e-152
BLADBF_06520	group_28	gene-BB_RS07100	92.141	369	2.07e-152
BLADBF_06520	group_28	gene-BB_RS06680	89.431	369	7.72e-139
BLADBF_06520	group_28	gene-BB_RS07635	88.889	369	4e-136
BLADBF_06520	group_28	gene-BB_RS06890	88.889	369	4e-136
BLADBF_06560	group_268	gene-BB_RS06275	100.0	537	0.0
BLADBF_06560	group_268	gene-BB_RS07115	92.322	534	0.0
BLADBF_06560	group_268	gene-BB_RS06695	91.76	534	0.0
BLADBF_06560	group_268	gene-BB_RS05850	91.76	534	0.0
BLADBF_06560	group_268	gene-BB_RS06490	91.76	534	0.0
BLADBF_06560	group_268	gene-BB_RS06905	91.76	534	0.0
BLADBF_06560	group_268	gene-BB_RS07650	91.573	534	0.0
BLADBF_06560	group_268	gene-BB_RS06060	91.573	534	0.0
BLADBF_06760	group_7	gene-BB_RS06260	98.742	318	5.4e-159
BLADBF_06760	group_7	gene-BB_RS07315	98.113	318	2.7900000000000003e-156
BLADBF_06760	group_7	gene-BB_RS06045	97.17	318	6.16e-152
BLADBF_06760	group_7	gene-BB_RS07100	97.17	318	6.16e-152
BLADBF_06760	group_7	gene-BB_RS06890	94.969	318	1.04e-142
BLADBF_06760	group_7	gene-BB_RS06680	94.969	318	1.04e-142
BLADBF_06760	group_7	gene-BB_RS07635	94.025	318	2.3e-138
BLADBF_06760	group_7	gene-BB_RS06475	92.453	318	7.51e-132
KKNGOI_00005	group_3339	gene-BB_RS05680	100.0	741	0.0
KKNGOI_00010	group_3229	gene-BB_RS05685	100.0	270	1.9199999999999998e-138
KKNGOI_04865	group_3599	gene-BB_RS04380	100.0	750	0.0
KKNGOI_04865	group_3599	gene-BB_RS04485	71.673	759	8.98e-104
KKNGOI_04865	group_3599	gene-BB_RS04670	70.697	703	4.6499999999999997e-82
KKNGOI_04865	group_3599	gene-BB_RS07425	68.224	642	1.5200000000000001e-56
KKNGOI_04865	group_3599	gene-BB_RS07705	68.387	620	3.35e-52
KKNGOI_04865	group_3599	gene-BB_RS05080	66.05	595	1.86e-36
KKNGOI_04865	group_3599	gene-BB_RS05035	67.137	496	2.76e-34
KKNGOI_04865	group_3599	gene-BB_RS05635	69.43	193	3.36e-14
KKNGOI_04865	group_3599	gene-BB_RS07835	70.482	166	1.43e-12
KKNGOI_05910	group_23	gene-BB_RS06045	96.825	567	0.0
KKNGOI_05910	group_23	gene-BB_RS07100	96.825	567	0.0
KKNGOI_05910	group_23	gene-BB_RS07315	94.004	567	0.0
KKNGOI_05910	group_23	gene-BB_RS06260	92.24	567	0.0
KKNGOI_05910	group_23	gene-BB_RS07635	91.887	567	0.0
KKNGOI_05910	group_23	gene-BB_RS06475	91.534	567	0.0
KKNGOI_05910	group_23	gene-BB_RS06890	91.358	567	0.0
KKNGOI_05910	group_23	gene-BB_RS06680	90.653	567	0.0
KKNGOI_06040	group_1008	gene-BB_RS07295	100.0	222	1.78e-112
KKNGOI_06040	group_1008	gene-BB_RS07080	89.189	222	6.63e-80
KKNGOI_06040	group_1008	gene-BB_RS06870	88.739	222	2.82e-78
KKNGOI_06040	group_1008	gene-BB_RS06025	88.739	222	2.82e-78
KKNGOI_06040	group_1008	gene-BB_RS06665	87.387	222	1.7799999999999998e-74
KKNGOI_06040	group_1008	gene-BB_RS07620	86.321	212	2.03e-67
KKNGOI_06040	group_1008	gene-BB_RS06240	80.631	222	7.58e-54
KKNGOI_06040	group_1008	gene-BB_RS06450	75.0	240	5.4600000000000005e-43
KKNGOI_06415	terminase large subunit	gene-BB_RS07640	98.804	669	0.0
KKNGOI_06415	terminase large subunit	gene-BB_RS06895	97.459	669	0.0
KKNGOI_06415	terminase large subunit	gene-BB_RS06685	95.516	669	0.0
KKNGOI_06415	terminase large subunit	gene-BB_RS06480	95.217	669	0.0
KKNGOI_06415	terminase large subunit	gene-BB_RS06050	95.067	669	0.0
KKNGOI_06415	terminase large subunit	gene-BB_RS07320	95.067	669	0.0
KKNGOI_06415	terminase large subunit	gene-BB_RS07105	94.918	669	0.0
KKNGOI_06415	terminase large subunit	gene-BB_RS06265	94.918	669	0.0
KKNGOI_06455	group_176	gene-BB_RS06100	99.663	297	2e-151
KKNGOI_06455	group_176	gene-BB_RS05890	99.327	297	2.43e-150
KKNGOI_06455	group_176	gene-BB_RS06315	99.327	297	2.43e-150
KKNGOI_06455	group_176	gene-BB_RS07155	99.327	297	2.43e-150
KKNGOI_06455	group_176	gene-BB_RS06945	99.327	297	2.43e-150
KKNGOI_06455	group_176	gene-BB_RS07485	97.306	297	3.38e-142
KKNGOI_06455	group_176	gene-BB_RS06735	94.0	300	1.0300000000000002e-129
KKNGOI_06455	group_176	gene-BB_RS06530	91.667	300	6.11e-120
KKNGOI_06480	group_905	gene-BB_RS06095	100.0	390	0.0
KKNGOI_06480	group_905	gene-BB_RS05885	99.744	390	0.0
KKNGOI_06480	group_905	gene-BB_RS06310	99.744	390	0.0
KKNGOI_06480	group_905	gene-BB_RS06940	99.744	390	0.0
KKNGOI_06480	group_905	gene-BB_RS07480	99.487	390	0.0
KKNGOI_06480	group_905	gene-BB_RS07150	99.487	390	0.0
KKNGOI_06480	group_905	gene-BB_RS06525	96.41	390	0.0
KKNGOI_06480	group_905	gene-BB_RS06730	96.154	390	0.0
KKNGOI_06615	group_754	gene-BB_RS04775	98.519	135	8.79e-63
LIJDDG_04700	group_1277	gene-BB_RS07930	100.0	123	5.01e-59
LIJDDG_04720	group_4102	gene-BB_RS04450	100.0	759	0.0
LIJDDG_04720	group_4102	gene-BB_RS07055	68.464	742	9.11e-66
LIJDDG_04720	group_4102	gene-BB_RS07595	68.472	720	3.87e-64
LIJDDG_04720	group_4102	gene-BB_RS06215	67.258	733	1.88e-55
LIJDDG_04720	group_4102	gene-BB_RS06000	67.213	732	6.56e-55
LIJDDG_04720	group_4102	gene-BB_RS06845	67.373	708	1.35e-44
LIJDDG_04720	group_4102	gene-BB_RS06640	64.96	742	9.74e-34
LIJDDG_04720	group_4102	gene-BB_RS05200	64.568	683	1.35e-25
LIJDDG_04720	group_4102	gene-BB_RS07270	65.739	467	1.04e-20
LIJDDG_05615	group_1518	gene-BB_RS05710	100.0	300	1.12e-154
LIJDDG_05615	group_1518	gene-BB_RS04315	95.0	300	4.749999999999999e-134
LIJDDG_05615	group_1518	gene-BB_RS07325	71.22	205	1.1200000000000002e-21
LIJDDG_05615	group_1518	gene-BB_RS04495	70.796	226	3.9200000000000006e-21
LIJDDG_05615	group_1518	gene-BB_RS04995	70.732	205	1.37e-20
LIJDDG_05625	group_2028	gene-BB_RS05720	100.0	168	2.67e-83
LIJDDG_05820	group_490	gene-BB_RS06635	99.118	567	0.0
LIJDDG_05820	group_490	gene-BB_RS07590	98.413	567	0.0
LIJDDG_05820	group_490	gene-BB_RS06420	97.884	567	0.0
LIJDDG_05820	group_490	gene-BB_RS06840	97.707	567	0.0
LIJDDG_05820	group_490	gene-BB_RS07050	97.707	567	0.0
LIJDDG_05820	group_490	gene-BB_RS06210	96.825	567	0.0
LIJDDG_05820	group_490	gene-BB_RS05995	95.414	567	0.0
LIJDDG_05820	group_490	gene-BB_RS07265	93.298	567	0.0
LIJDDG_05820	group_490	gene-BB_RS05045	73.849	543	3.0499999999999998e-89
