Source	Target	Weight
cds-WP_010883829.1	cds-WP_010256197.1	506
cds-WP_010883829.1	cds-WP_002556628.1	457
cds-WP_010883829.1	cds-WP_010890383.1	428
cds-WP_010883829.1	cds-BB_RS05835	306
cds-WP_010883829.1	cds-WP_162287114.1	295
cds-WP_010883829.1	cds-WP_010883757.1	258
cds-WP_010883829.1	cds-WP_012672918.1	176
cds-WP_010883829.1	cds-WP_002658520.1	100
cds-WP_010883829.1	cds-WP_010256558.1	45
cds-WP_010890331.1	cds-WP_010883882.1	745
cds-WP_010890331.1	cds-WP_010883917.1	611
cds-WP_010890331.1	cds-WP_010256197.1	506
cds-WP_010890331.1	cds-WP_002556628.1	504
cds-WP_010890331.1	cds-WP_010890383.1	475
cds-WP_010890331.1	cds-BB_RS05835	353
cds-WP_010890331.1	cds-WP_162287114.1	342
cds-WP_010890331.1	cds-WP_010883757.1	305
cds-WP_010890331.1	cds-WP_012672918.1	223
cds-WP_010890331.1	cds-WP_002658520.1	147
cds-WP_010890331.1	cds-WP_010256558.1	92
cds-WP_010890331.1	cds-WP_008882906.1	42
cds-WP_010890331.1	cds-WP_010883918.1	30
cds-WP_010890331.1	cds-WP_010257492.1	22
cds-WP_010890331.1	cds-WP_012621303.1	7
cds-WP_010890331.1	cds-WP_233189047.1	4
cds-WP_010890331.1	cds-WP_010883736.1	1
cds-WP_010883882.1	cds-WP_010883917.1	611
cds-WP_010883882.1	cds-WP_010256197.1	506
cds-WP_010883882.1	cds-WP_002556628.1	514
cds-WP_010883882.1	cds-WP_010890383.1	485
cds-WP_010883882.1	cds-BB_RS05835	363
cds-WP_010883882.1	cds-WP_162287114.1	352
cds-WP_010883882.1	cds-WP_010883757.1	315
cds-WP_010883882.1	cds-WP_012672918.1	233
cds-WP_010883882.1	cds-WP_002658520.1	157
cds-WP_010883882.1	cds-WP_010256558.1	102
cds-WP_010883882.1	cds-WP_008882906.1	52
cds-WP_010883882.1	cds-WP_010883918.1	40
cds-WP_010883882.1	cds-WP_010257492.1	32
cds-WP_010883882.1	cds-WP_012621303.1	17
cds-WP_010883882.1	cds-WP_233189047.1	14
cds-WP_010883882.1	cds-WP_010883736.1	11
cds-WP_010883917.1	cds-WP_010256197.1	506
cds-WP_010883917.1	cds-WP_002556628.1	397
cds-WP_010883917.1	cds-WP_010890383.1	368
cds-WP_010883917.1	cds-BB_RS05835	246
cds-WP_010883917.1	cds-WP_162287114.1	235
cds-WP_010883917.1	cds-WP_010883757.1	198
cds-WP_010883917.1	cds-WP_012672918.1	116
cds-WP_010883917.1	cds-WP_002658520.1	40
cds-WP_010256197.1	cds-WP_002556628.1	306
cds-WP_010256197.1	cds-WP_010890383.1	277
cds-WP_010256197.1	cds-BB_RS05835	155
cds-WP_010256197.1	cds-WP_162287114.1	144
cds-WP_010256197.1	cds-WP_010883757.1	107
cds-WP_010256197.1	cds-WP_012672918.1	25
cds-WP_002556628.1	cds-WP_010890383.1	539
cds-WP_002556628.1	cds-BB_RS05835	892
cds-WP_002556628.1	cds-WP_162287114.1	728
cds-WP_002556628.1	cds-WP_010883757.1	740
cds-WP_002556628.1	cds-WP_012672918.1	512
cds-WP_002556628.1	cds-WP_002658520.1	545
cds-WP_002556628.1	cds-WP_010256558.1	631
cds-WP_002556628.1	cds-WP_008882906.1	578
cds-WP_002556628.1	cds-WP_010883918.1	569
cds-WP_002556628.1	cds-WP_010257492.1	560
cds-WP_002556628.1	cds-WP_012621303.1	521
cds-WP_002556628.1	cds-WP_233189047.1	146
cds-WP_002556628.1	cds-WP_010883736.1	540
cds-WP_002556628.1	cds-WP_010258840.1	487
cds-WP_002556628.1	cds-WP_010890384.1	417
cds-WP_002556628.1	cds-WP_010890600.1	203
cds-WP_002556628.1	cds-WP_010890261.1	155
cds-WP_002556628.1	cds-BB_RS06435	127
cds-WP_002556628.1	cds-WP_244264099.1	94
cds-WP_002556628.1	cds-WP_012593001.1	63
cds-WP_002556628.1	cds-WP_010883831.1	13
cds-WP_002556628.1	cds-WP_010890324.1	6
cds-WP_010890383.1	cds-BB_RS05835	417
cds-WP_010890383.1	cds-WP_162287114.1	406
cds-WP_010890383.1	cds-WP_010883757.1	369
cds-WP_010890383.1	cds-WP_012672918.1	287
cds-WP_010890383.1	cds-WP_002658520.1	211
cds-WP_010890383.1	cds-WP_010256558.1	156
cds-WP_010890383.1	cds-WP_008882906.1	106
cds-WP_010890383.1	cds-WP_010883918.1	94
cds-WP_010890383.1	cds-WP_010257492.1	86
cds-WP_010890383.1	cds-WP_012621303.1	71
cds-WP_010890383.1	cds-WP_233189047.1	68
cds-WP_010890383.1	cds-WP_010883736.1	65
cds-WP_010890383.1	cds-WP_010258840.1	12
cds-BB_RS05835	cds-WP_162287114.1	728
cds-BB_RS05835	cds-WP_010883757.1	740
cds-BB_RS05835	cds-WP_012672918.1	512
cds-BB_RS05835	cds-WP_002658520.1	545
cds-BB_RS05835	cds-WP_010256558.1	749
cds-BB_RS05835	cds-WP_008882906.1	578
cds-BB_RS05835	cds-WP_010883918.1	947
cds-BB_RS05835	cds-WP_010257492.1	560
cds-BB_RS05835	cds-WP_012621303.1	521
cds-BB_RS05835	cds-WP_233189047.1	146
cds-BB_RS05835	cds-WP_010883736.1	557
cds-BB_RS05835	cds-WP_010258840.1	560
cds-BB_RS05835	cds-WP_010890384.1	1589
cds-BB_RS05835	cds-WP_010890600.1	695
cds-BB_RS05835	cds-WP_010890261.1	731
cds-BB_RS05835	cds-BB_RS06435	386
cds-BB_RS05835	cds-WP_244264099.1	1001
cds-BB_RS05835	cds-WP_012593001.1	542
cds-BB_RS05835	cds-WP_010883831.1	572
cds-BB_RS05835	cds-WP_010890324.1	836
cds-BB_RS05835	cds-WP_010258659.1	668
cds-BB_RS05835	cds-WP_010883862.1	578
cds-BB_RS05835	cds-WP_010883737.1	632
cds-BB_RS05835	cds-WP_002658353.1	593
cds-BB_RS05835	cds-WP_010883883.1	539
cds-BB_RS05835	cds-WP_010890282.1	386
cds-BB_RS05835	cds-WP_010890345.1	173
cds-BB_RS05835	cds-WP_010883758.1	590
cds-BB_RS05835	cds-WP_010890599.1	551
cds-BB_RS05835	cds-WP_010256627.1	374
cds-BB_RS05835	cds-WP_010890316.1	275
cds-BB_RS05835	cds-WP_010889662.1	1139
cds-BB_RS05835	cds-WP_010883784.1	1325
cds-BB_RS05835	cds-WP_010883919.1	1097
cds-BB_RS05835	cds-WP_010890287.1	692
cds-BB_RS05835	cds-WP_146124613.1	563
cds-BB_RS05835	cds-WP_012663423.1	1325
cds-BB_RS05835	cds-WP_010890326.1	836
cds-BB_RS05835	cds-WP_012665167.1	194
cds-BB_RS05835	cds-WP_010883884.1	1325
cds-BB_RS05835	cds-WP_010883738.1	1325
cds-BB_RS05835	cds-WP_010883809.1	1325
cds-BB_RS05835	cds-WP_010890598.1	1244
cds-BB_RS05835	cds-WP_010883863.1	1325
cds-BB_RS05835	cds-WP_010890362.1	722
cds-BB_RS05835	cds-WP_080511133.1	215
cds-BB_RS05835	cds-WP_010883759.1	1325
cds-BB_RS05835	cds-WP_010256620.1	386
cds-BB_RS05835	cds-WP_010890385.1	638
cds-BB_RS05835	cds-WP_049755624.1	341
cds-BB_RS05835	cds-WP_002556631.1	731
cds-BB_RS05835	cds-WP_010256381.1	566
cds-BB_RS05835	cds-WP_012665179.1	152
cds-BB_RS05835	cds-WP_010890351.1	176
cds-BB_RS05835	cds-WP_010883785.1	425
cds-BB_RS05835	cds-WP_010890327.1	866
cds-BB_RS05835	cds-WP_015899368.1	377
cds-BB_RS05835	cds-WP_010890288.1	1466
cds-BB_RS05835	cds-WP_010890386.1	605
cds-BB_RS05835	cds-WP_010883833.1	425
cds-BB_RS05835	cds-WP_010883920.1	755
cds-BB_RS05835	cds-WP_010883885.1	425
cds-BB_RS05835	cds-WP_010883739.1	425
cds-BB_RS05835	cds-WP_010883810.1	425
cds-BB_RS05835	cds-WP_010883786.1	794
cds-BB_RS05835	cds-WP_020948678.1	905
cds-BB_RS05835	cds-WP_010883833.1-2	425
cds-BB_RS05835	cds-WP_010890592.1	1628
cds-BB_RS05835	cds-WP_231001463.1	143
cds-BB_RS05835	cds-WP_002658529.1	776
cds-BB_RS05835	cds-BB_RS07295	776
cds-BB_RS05835	cds-WP_010883740.1	776
cds-BB_RS05835	cds-WP_044283646.1	776
cds-BB_RS05835	cds-WP_010883760.1	425
cds-BB_RS05835	cds-WP_010890339.1	554
cds-BB_RS05835	cds-WP_010883864.1	776
cds-BB_RS05835	cds-WP_012644094.1	560
cds-BB_RS05835	cds-BB_RS05100	449
cds-BB_RS05835	cds-WP_010890363.1	1070
cds-BB_RS05835	cds-WP_012672184.1	911
cds-BB_RS05835	cds-WP_012665573.1	1215
cds-BB_RS05835	cds-WP_010883761.1	776
cds-BB_RS05835	cds-WP_002658348.1	638
cds-BB_RS05835	cds-WP_010890328.1	242
cds-BB_RS05835	cds-WP_010890348.1	545
cds-BB_RS05835	cds-WP_010883921.1	536
cds-BB_RS05835	cds-WP_010890303.1	410
cds-BB_RS05835	cds-WP_010883799.1	663
cds-BB_RS05835	cds-WP_010883834.1	516
cds-BB_RS05835	cds-WP_010883886.1	458
cds-BB_RS05835	cds-WP_010883723.1	433
cds-BB_RS05835	cds-WP_010883812.1	411
cds-BB_RS05835	cds-WP_010890323.1	308
cds-BB_RS05835	cds-WP_010883723.1-2	298
cds-BB_RS05835	cds-WP_002655996.1	269
cds-BB_RS05835	cds-WP_010890289.1	98
cds-BB_RS05835	cds-WP_010890349.1	83
cds-WP_162287114.1	cds-WP_010883757.1	691
cds-WP_162287114.1	cds-WP_012672918.1	512
cds-WP_162287114.1	cds-WP_002658520.1	533
cds-WP_162287114.1	cds-WP_010256558.1	478
cds-WP_162287114.1	cds-WP_008882906.1	428
cds-WP_162287114.1	cds-WP_010883918.1	416
cds-WP_162287114.1	cds-WP_010257492.1	408
cds-WP_162287114.1	cds-WP_012621303.1	393
cds-WP_162287114.1	cds-WP_233189047.1	146
cds-WP_162287114.1	cds-WP_010883736.1	387
cds-WP_162287114.1	cds-WP_010258840.1	334
cds-WP_162287114.1	cds-WP_010890384.1	264
cds-WP_162287114.1	cds-WP_010890600.1	50
cds-WP_162287114.1	cds-WP_010890261.1	2
cds-WP_010883757.1	cds-WP_012672918.1	512
cds-WP_010883757.1	cds-WP_002658520.1	545
cds-WP_010883757.1	cds-WP_010256558.1	527
cds-WP_010883757.1	cds-WP_008882906.1	477
cds-WP_010883757.1	cds-WP_010883918.1	465
cds-WP_010883757.1	cds-WP_010257492.1	457
cds-WP_010883757.1	cds-WP_012621303.1	442
cds-WP_010883757.1	cds-WP_233189047.1	146
cds-WP_010883757.1	cds-WP_010883736.1	436
cds-WP_010883757.1	cds-WP_010258840.1	383
cds-WP_010883757.1	cds-WP_010890384.1	313
cds-WP_010883757.1	cds-WP_010890600.1	99
cds-WP_010883757.1	cds-WP_010890261.1	51
cds-WP_010883757.1	cds-BB_RS06435	23
cds-WP_012672918.1	cds-WP_002658520.1	436
cds-WP_012672918.1	cds-WP_010256558.1	381
cds-WP_012672918.1	cds-WP_008882906.1	331
cds-WP_012672918.1	cds-WP_010883918.1	319
cds-WP_012672918.1	cds-WP_010257492.1	311
cds-WP_012672918.1	cds-WP_012621303.1	296
cds-WP_012672918.1	cds-WP_233189047.1	146
cds-WP_012672918.1	cds-WP_010883736.1	290
cds-WP_012672918.1	cds-WP_010258840.1	237
cds-WP_012672918.1	cds-WP_010890384.1	167
cds-WP_002658520.1	cds-WP_010256558.1	490
cds-WP_002658520.1	cds-WP_008882906.1	440
cds-WP_002658520.1	cds-WP_010883918.1	428
cds-WP_002658520.1	cds-WP_010257492.1	420
cds-WP_002658520.1	cds-WP_012621303.1	405
cds-WP_002658520.1	cds-WP_233189047.1	146
cds-WP_002658520.1	cds-WP_010883736.1	399
cds-WP_002658520.1	cds-WP_010258840.1	346
cds-WP_002658520.1	cds-WP_010890384.1	276
cds-WP_002658520.1	cds-WP_010890600.1	62
cds-WP_002658520.1	cds-WP_010890261.1	14
cds-WP_010256558.1	cds-WP_008882906.1	578
cds-WP_010256558.1	cds-WP_010883918.1	687
cds-WP_010256558.1	cds-WP_010257492.1	560
cds-WP_010256558.1	cds-WP_012621303.1	521
cds-WP_010256558.1	cds-WP_233189047.1	146
cds-WP_010256558.1	cds-WP_010883736.1	557
cds-WP_010256558.1	cds-WP_010258840.1	560
cds-WP_010256558.1	cds-WP_010890384.1	535
cds-WP_010256558.1	cds-WP_010890600.1	321
cds-WP_010256558.1	cds-WP_010890261.1	273
cds-WP_010256558.1	cds-BB_RS06435	245
cds-WP_010256558.1	cds-WP_244264099.1	212
cds-WP_010256558.1	cds-WP_012593001.1	181
cds-WP_010256558.1	cds-WP_010883831.1	131
cds-WP_010256558.1	cds-WP_010890324.1	124
cds-WP_010256558.1	cds-WP_010258659.1	117
cds-WP_010256558.1	cds-WP_010883862.1	106
cds-WP_010256558.1	cds-WP_010883737.1	88
cds-WP_010256558.1	cds-WP_002658353.1	73
cds-WP_010256558.1	cds-WP_010883883.1	35
cds-WP_008882906.1	cds-WP_010883918.1	566
cds-WP_008882906.1	cds-WP_010257492.1	558
cds-WP_008882906.1	cds-WP_012621303.1	521
cds-WP_008882906.1	cds-WP_233189047.1	146
cds-WP_008882906.1	cds-WP_010883736.1	537
cds-WP_008882906.1	cds-WP_010258840.1	484
cds-WP_008882906.1	cds-WP_010890384.1	414
cds-WP_008882906.1	cds-WP_010890600.1	200
cds-WP_008882906.1	cds-WP_010890261.1	152
cds-WP_008882906.1	cds-BB_RS06435	124
cds-WP_008882906.1	cds-WP_244264099.1	91
cds-WP_008882906.1	cds-WP_012593001.1	60
cds-WP_008882906.1	cds-WP_010883831.1	10
cds-WP_008882906.1	cds-WP_010890324.1	3
cds-WP_010883918.1	cds-WP_010257492.1	560
cds-WP_010883918.1	cds-WP_012621303.1	521
cds-WP_010883918.1	cds-WP_233189047.1	146
cds-WP_010883918.1	cds-WP_010883736.1	557
cds-WP_010883918.1	cds-WP_010258840.1	560
cds-WP_010883918.1	cds-WP_010890384.1	795
cds-WP_010883918.1	cds-WP_010890600.1	581
cds-WP_010883918.1	cds-WP_010890261.1	533
cds-WP_010883918.1	cds-BB_RS06435	386
cds-WP_010883918.1	cds-WP_244264099.1	472
cds-WP_010883918.1	cds-WP_012593001.1	441
cds-WP_010883918.1	cds-WP_010883831.1	391
cds-WP_010883918.1	cds-WP_010890324.1	384
cds-WP_010883918.1	cds-WP_010258659.1	377
cds-WP_010883918.1	cds-WP_010883862.1	366
cds-WP_010883918.1	cds-WP_010883737.1	348
cds-WP_010883918.1	cds-WP_002658353.1	333
cds-WP_010883918.1	cds-WP_010883883.1	295
cds-WP_010883918.1	cds-WP_010890282.1	206
cds-WP_010883918.1	cds-WP_010890345.1	173
cds-WP_010257492.1	cds-WP_012621303.1	521
cds-WP_010257492.1	cds-WP_233189047.1	146
cds-WP_010257492.1	cds-WP_010883736.1	539
cds-WP_010257492.1	cds-WP_010258840.1	486
cds-WP_010257492.1	cds-WP_010890384.1	416
cds-WP_010257492.1	cds-WP_010890600.1	202
cds-WP_010257492.1	cds-WP_010890261.1	154
cds-WP_010257492.1	cds-BB_RS06435	126
cds-WP_010257492.1	cds-WP_244264099.1	93
cds-WP_010257492.1	cds-WP_012593001.1	62
cds-WP_010257492.1	cds-WP_010883831.1	12
cds-WP_010257492.1	cds-WP_010890324.1	5
cds-WP_012621303.1	cds-WP_233189047.1	146
cds-WP_012621303.1	cds-WP_010883736.1	515
cds-WP_012621303.1	cds-WP_010258840.1	462
cds-WP_012621303.1	cds-WP_010890384.1	392
cds-WP_012621303.1	cds-WP_010890600.1	178
cds-WP_012621303.1	cds-WP_010890261.1	130
cds-WP_012621303.1	cds-BB_RS06435	102
cds-WP_012621303.1	cds-WP_244264099.1	69
cds-WP_012621303.1	cds-WP_012593001.1	38
cds-WP_233189047.1	cds-WP_010883736.1	143
cds-WP_233189047.1	cds-WP_010258840.1	90
cds-WP_233189047.1	cds-WP_010890384.1	20
cds-WP_010883736.1	cds-WP_010258840.1	504
cds-WP_010883736.1	cds-WP_010890384.1	434
cds-WP_010883736.1	cds-WP_010890600.1	220
cds-WP_010883736.1	cds-WP_010890261.1	172
cds-WP_010883736.1	cds-BB_RS06435	144
cds-WP_010883736.1	cds-WP_244264099.1	111
cds-WP_010883736.1	cds-WP_012593001.1	80
cds-WP_010883736.1	cds-WP_010883831.1	30
cds-WP_010883736.1	cds-WP_010890324.1	23
cds-WP_010883736.1	cds-WP_010258659.1	16
cds-WP_010883736.1	cds-WP_010883862.1	5
cds-WP_010258840.1	cds-WP_010890384.1	490
cds-WP_010258840.1	cds-WP_010890600.1	276
cds-WP_010258840.1	cds-WP_010890261.1	228
cds-WP_010258840.1	cds-BB_RS06435	200
cds-WP_010258840.1	cds-WP_244264099.1	167
cds-WP_010258840.1	cds-WP_012593001.1	136
cds-WP_010258840.1	cds-WP_010883831.1	86
cds-WP_010258840.1	cds-WP_010890324.1	79
cds-WP_010258840.1	cds-WP_010258659.1	72
cds-WP_010258840.1	cds-WP_010883862.1	61
cds-WP_010258840.1	cds-WP_010883737.1	43
cds-WP_010258840.1	cds-WP_002658353.1	28
cds-WP_010890384.1	cds-WP_010890600.1	695
cds-WP_010890384.1	cds-WP_010890261.1	731
cds-WP_010890384.1	cds-BB_RS06435	386
cds-WP_010890384.1	cds-WP_244264099.1	1001
cds-WP_010890384.1	cds-WP_012593001.1	542
cds-WP_010890384.1	cds-WP_010883831.1	572
cds-WP_010890384.1	cds-WP_010890324.1	836
cds-WP_010890384.1	cds-WP_010258659.1	668
cds-WP_010890384.1	cds-WP_010883862.1	578
cds-WP_010890384.1	cds-WP_010883737.1	632
cds-WP_010890384.1	cds-WP_002658353.1	593
cds-WP_010890384.1	cds-WP_010883883.1	539
cds-WP_010890384.1	cds-WP_010890282.1	386
cds-WP_010890384.1	cds-WP_010890345.1	173
cds-WP_010890384.1	cds-WP_010883758.1	590
cds-WP_010890384.1	cds-WP_010890599.1	551
cds-WP_010890384.1	cds-WP_010256627.1	374
cds-WP_010890384.1	cds-WP_010890316.1	275
cds-WP_010890384.1	cds-WP_010889662.1	454
cds-WP_010890384.1	cds-WP_010883784.1	442
cds-WP_010890384.1	cds-WP_010883919.1	404
cds-WP_010890384.1	cds-WP_010890287.1	240
cds-WP_010890384.1	cds-WP_146124613.1	200
cds-WP_010890384.1	cds-WP_012663423.1	138
cds-WP_010890384.1	cds-WP_010890326.1	114
cds-WP_010890384.1	cds-WP_012665167.1	84
cds-WP_010890384.1	cds-WP_010883884.1	79
cds-WP_010890384.1	cds-WP_010883738.1	42
cds-WP_010890384.1	cds-WP_010883809.1	32
cds-WP_010890384.1	cds-WP_010890598.1	18
cds-WP_010890600.1	cds-WP_010890261.1	647
cds-WP_010890600.1	cds-BB_RS06435	386
cds-WP_010890600.1	cds-WP_244264099.1	586
cds-WP_010890600.1	cds-WP_012593001.1	542
cds-WP_010890600.1	cds-WP_010883831.1	505
cds-WP_010890600.1	cds-WP_010890324.1	498
cds-WP_010890600.1	cds-WP_010258659.1	491
cds-WP_010890600.1	cds-WP_010883862.1	480
cds-WP_010890600.1	cds-WP_010883737.1	462
cds-WP_010890600.1	cds-WP_002658353.1	447
cds-WP_010890600.1	cds-WP_010883883.1	409
cds-WP_010890600.1	cds-WP_010890282.1	320
cds-WP_010890600.1	cds-WP_010890345.1	173
cds-WP_010890261.1	cds-BB_RS06435	386
cds-WP_010890261.1	cds-WP_244264099.1	670
cds-WP_010890261.1	cds-WP_012593001.1	542
cds-WP_010890261.1	cds-WP_010883831.1	572
cds-WP_010890261.1	cds-WP_010890324.1	582
cds-WP_010890261.1	cds-WP_010258659.1	575
cds-WP_010890261.1	cds-WP_010883862.1	564
cds-WP_010890261.1	cds-WP_010883737.1	546
cds-WP_010890261.1	cds-WP_002658353.1	531
cds-WP_010890261.1	cds-WP_010883883.1	493
cds-WP_010890261.1	cds-WP_010890282.1	386
cds-WP_010890261.1	cds-WP_010890345.1	173
cds-WP_010890261.1	cds-WP_010883758.1	84
cds-WP_010890261.1	cds-WP_010890599.1	74
cds-WP_010890261.1	cds-WP_010256627.1	18
cds-BB_RS06435	cds-WP_244264099.1	353
cds-BB_RS06435	cds-WP_012593001.1	322
cds-BB_RS06435	cds-WP_010883831.1	272
cds-BB_RS06435	cds-WP_010890324.1	265
cds-BB_RS06435	cds-WP_010258659.1	258
cds-BB_RS06435	cds-WP_010883862.1	247
cds-BB_RS06435	cds-WP_010883737.1	229
cds-BB_RS06435	cds-WP_002658353.1	214
cds-BB_RS06435	cds-WP_010883883.1	176
cds-BB_RS06435	cds-WP_010890282.1	87
cds-BB_RS06435	cds-WP_010890345.1	66
cds-WP_244264099.1	cds-WP_012593001.1	542
cds-WP_244264099.1	cds-WP_010883831.1	572
cds-WP_244264099.1	cds-WP_010890324.1	836
cds-WP_244264099.1	cds-WP_010258659.1	668
cds-WP_244264099.1	cds-WP_010883862.1	578
cds-WP_244264099.1	cds-WP_010883737.1	632
cds-WP_244264099.1	cds-WP_002658353.1	593
cds-WP_244264099.1	cds-WP_010883883.1	539
cds-WP_244264099.1	cds-WP_010890282.1	386
cds-WP_244264099.1	cds-WP_010890345.1	173
cds-WP_244264099.1	cds-WP_010883758.1	415
cds-WP_244264099.1	cds-WP_010890599.1	405
cds-WP_244264099.1	cds-WP_010256627.1	349
cds-WP_244264099.1	cds-WP_010890316.1	275
cds-WP_244264099.1	cds-WP_010889662.1	189
cds-WP_244264099.1	cds-WP_010883784.1	177
cds-WP_244264099.1	cds-WP_010883919.1	139
cds-WP_012593001.1	cds-WP_010883831.1	492
cds-WP_012593001.1	cds-WP_010890324.1	485
cds-WP_012593001.1	cds-WP_010258659.1	478
cds-WP_012593001.1	cds-WP_010883862.1	467
cds-WP_012593001.1	cds-WP_010883737.1	449
cds-WP_012593001.1	cds-WP_002658353.1	434
cds-WP_012593001.1	cds-WP_010883883.1	396
cds-WP_012593001.1	cds-WP_010890282.1	307
cds-WP_012593001.1	cds-WP_010890345.1	173
cds-WP_010883831.1	cds-WP_010890324.1	565
cds-WP_010883831.1	cds-WP_010258659.1	558
cds-WP_010883831.1	cds-WP_010883862.1	547
cds-WP_010883831.1	cds-WP_010883737.1	529
cds-WP_010883831.1	cds-WP_002658353.1	514
cds-WP_010883831.1	cds-WP_010883883.1	476
cds-WP_010883831.1	cds-WP_010890282.1	386
cds-WP_010883831.1	cds-WP_010890345.1	173
cds-WP_010883831.1	cds-WP_010883758.1	67
cds-WP_010883831.1	cds-WP_010890599.1	57
cds-WP_010883831.1	cds-WP_010256627.1	1
cds-WP_010890324.1	cds-WP_010258659.1	668
cds-WP_010890324.1	cds-WP_010883862.1	578
cds-WP_010890324.1	cds-WP_010883737.1	632
cds-WP_010890324.1	cds-WP_002658353.1	593
cds-WP_010890324.1	cds-WP_010883883.1	539
cds-WP_010890324.1	cds-WP_010890282.1	386
cds-WP_010890324.1	cds-WP_010890345.1	173
cds-WP_010890324.1	cds-WP_010883758.1	338
cds-WP_010890324.1	cds-WP_010890599.1	328
cds-WP_010890324.1	cds-WP_010256627.1	272
cds-WP_010890324.1	cds-WP_010890316.1	253
cds-WP_010890324.1	cds-WP_010889662.1	112
cds-WP_010890324.1	cds-WP_010883784.1	100
cds-WP_010890324.1	cds-WP_010883919.1	62
cds-WP_010258659.1	cds-WP_010883862.1	578
cds-WP_010258659.1	cds-WP_010883737.1	632
cds-WP_010258659.1	cds-WP_002658353.1	593
cds-WP_010258659.1	cds-WP_010883883.1	539
cds-WP_010258659.1	cds-WP_010890282.1	386
cds-WP_010258659.1	cds-WP_010890345.1	173
cds-WP_010258659.1	cds-WP_010883758.1	177
cds-WP_010258659.1	cds-WP_010890599.1	167
cds-WP_010258659.1	cds-WP_010256627.1	111
cds-WP_010258659.1	cds-WP_010890316.1	92
cds-WP_010883862.1	cds-WP_010883737.1	560
cds-WP_010883862.1	cds-WP_002658353.1	545
cds-WP_010883862.1	cds-WP_010883883.1	507
cds-WP_010883862.1	cds-WP_010890282.1	386
cds-WP_010883862.1	cds-WP_010890345.1	173
cds-WP_010883862.1	cds-WP_010883758.1	98
cds-WP_010883862.1	cds-WP_010890599.1	88
cds-WP_010883862.1	cds-WP_010256627.1	32
cds-WP_010883862.1	cds-WP_010890316.1	13
cds-WP_010883737.1	cds-WP_002658353.1	593
cds-WP_010883737.1	cds-WP_010883883.1	539
cds-WP_010883737.1	cds-WP_010890282.1	386
cds-WP_010883737.1	cds-WP_010890345.1	173
cds-WP_010883737.1	cds-WP_010883758.1	170
cds-WP_010883737.1	cds-WP_010890599.1	160
cds-WP_010883737.1	cds-WP_010256627.1	104
cds-WP_010883737.1	cds-WP_010890316.1	85
cds-WP_002658353.1	cds-WP_010883883.1	539
cds-WP_002658353.1	cds-WP_010890282.1	386
cds-WP_002658353.1	cds-WP_010890345.1	173
cds-WP_002658353.1	cds-WP_010883758.1	146
cds-WP_002658353.1	cds-WP_010890599.1	136
cds-WP_002658353.1	cds-WP_010256627.1	80
cds-WP_002658353.1	cds-WP_010890316.1	61
cds-WP_010883883.1	cds-WP_010890282.1	386
cds-WP_010883883.1	cds-WP_010890345.1	173
cds-WP_010883883.1	cds-WP_010883758.1	130
cds-WP_010883883.1	cds-WP_010890599.1	120
cds-WP_010883883.1	cds-WP_010256627.1	64
cds-WP_010883883.1	cds-WP_010890316.1	45
cds-WP_010890282.1	cds-WP_010890345.1	173
cds-WP_010890282.1	cds-WP_010883758.1	66
cds-WP_010890282.1	cds-WP_010890599.1	56
cds-WP_010883758.1	cds-WP_010890599.1	551
cds-WP_010883758.1	cds-WP_010256627.1	374
cds-WP_010883758.1	cds-WP_010890316.1	275
cds-WP_010883758.1	cds-WP_010889662.1	364
cds-WP_010883758.1	cds-WP_010883784.1	352
cds-WP_010883758.1	cds-WP_010883919.1	314
cds-WP_010883758.1	cds-WP_010890287.1	150
cds-WP_010883758.1	cds-WP_146124613.1	110
cds-WP_010883758.1	cds-WP_012663423.1	48
cds-WP_010883758.1	cds-WP_010890326.1	24
cds-WP_010890599.1	cds-WP_010256627.1	374
cds-WP_010890599.1	cds-WP_010890316.1	275
cds-WP_010890599.1	cds-WP_010889662.1	335
cds-WP_010890599.1	cds-WP_010883784.1	323
cds-WP_010890599.1	cds-WP_010883919.1	285
cds-WP_010890599.1	cds-WP_010890287.1	121
cds-WP_010890599.1	cds-WP_146124613.1	81
cds-WP_010890599.1	cds-WP_012663423.1	19
cds-WP_010256627.1	cds-WP_010890316.1	275
cds-WP_010256627.1	cds-WP_010889662.1	214
cds-WP_010256627.1	cds-WP_010883784.1	202
cds-WP_010256627.1	cds-WP_010883919.1	164
cds-WP_010890316.1	cds-WP_010889662.1	134
cds-WP_010890316.1	cds-WP_010883784.1	122
cds-WP_010890316.1	cds-WP_010883919.1	84
cds-WP_010889662.1	cds-WP_010883784.1	1127
cds-WP_010889662.1	cds-WP_010883919.1	1089
cds-WP_010889662.1	cds-WP_010890287.1	692
cds-WP_010889662.1	cds-WP_146124613.1	563
cds-WP_010889662.1	cds-WP_012663423.1	823
cds-WP_010889662.1	cds-WP_010890326.1	799
cds-WP_010889662.1	cds-WP_012665167.1	194
cds-WP_010889662.1	cds-WP_010883884.1	764
cds-WP_010889662.1	cds-WP_010883738.1	727
cds-WP_010889662.1	cds-WP_010883809.1	717
cds-WP_010889662.1	cds-WP_010890598.1	703
cds-WP_010889662.1	cds-WP_010883863.1	592
cds-WP_010889662.1	cds-WP_010890362.1	592
cds-WP_010889662.1	cds-WP_080511133.1	215
cds-WP_010889662.1	cds-WP_010883759.1	267
cds-WP_010889662.1	cds-WP_010256620.1	236
